Date,Produit,Région,Ventes,Prix unitaire,Stock disponible
2023-01-03,Produit_29,Région_3,88,56.55,697
2023-01-03,Produit_4,Région_8,24,339.85,593
2023-01-03,Produit_19,Région_3,49,320.06,210
2023-01-03,Produit_22,Région_8,76,393.52,997
2023-01-03,Produit_31,Région_4,64,262.55,684
2023-01-03,Produit_36,Région_7,55,121.75,830
2023-01-03,Produit_49,Région_9,45,90.87,197
2023-01-03,Produit_4,Région_4,47,63.58,709
2023-01-03,Produit_47,Région_7,9,475.4,836
2023-01-03,Produit_10,Région_2,3,17.97,624
2023-01-03,Produit_30,Région_6,70,261.45,876
2023-01-03,Produit_19,Région_10,35,217.68,580
2023-01-03,Produit_29,Région_5,84,402.31,73
2023-01-03,Produit_5,Région_4,70,317.43,637
2023-01-03,Produit_39,Région_7,35,221.24,312
2023-01-03,Produit_36,Région_6,41,83.66,827
2023-01-03,Produit_44,Région_9,31,461.7,984
2023-01-03,Produit_36,Région_5,30,144.96,617
2023-01-03,Produit_30,Région_6,92,141.48,950
2023-01-03,Produit_28,Région_8,10,139.62,181
2023-01-03,Produit_31,Région_10,89,389.47,555
2023-01-03,Produit_9,Région_4,56,28.02,849
2023-01-03,Produit_43,Région_9,21,268.55,928
2023-01-03,Produit_27,Région_7,70,450.42,977
2023-01-03,Produit_32,Région_8,75,481.88,654
2023-01-03,Produit_48,Région_7,21,30.87,491
2023-01-03,Produit_14,Région_9,37,490.74,81
2023-01-03,Produit_5,Région_3,87,103.06,983
2023-01-03,Produit_49,Région_3,89,473.78,907
2023-01-03,Produit_41,Région_1,50,361.4,894
2023-01-03,Produit_42,Région_9,71,343.46,288
2023-01-03,Produit_17,Région_8,61,117.57,27
2023-01-03,Produit_43,Région_9,39,355.38,528
2023-01-03,Produit_34,Région_6,70,424.22,841
2023-01-03,Produit_21,Région_5,2,333.77,56
2023-01-03,Produit_2,Région_10,98,431.68,434
2023-01-03,Produit_39,Région_6,76,35.83,935
2023-01-03,Produit_38,Région_10,99,30.72,830
2023-01-03,Produit_49,Région_7,21,86.53,382
2023-01-03,Produit_4,Région_4,86,13.88,743
2023-01-03,Produit_21,Région_6,92,131.47,380
2023-01-03,Produit_41,Région_8,58,376.61,880
2023-01-03,Produit_2,Région_9,3,455.06,96
2023-01-03,Produit_42,Région_4,99,57.21,435
2023-01-03,Produit_23,Région_9,50,51.24,708
2023-01-03,Produit_11,Région_8,12,264.05,919
2023-01-03,Produit_28,Région_9,36,141.84,71
2023-01-03,Produit_9,Région_8,82,83.19,467
2023-01-03,Produit_6,Région_2,7,308.67,876
2023-01-03,Produit_3,Région_2,40,255.99,219
2023-01-03,Produit_1,Région_7,8,447.52,891
2023-01-03,Produit_48,Région_5,4,400.3,365
2023-01-03,Produit_19,Région_9,12,371.17,886
2023-01-03,Produit_16,Région_1,63,245.25,532
2023-01-03,Produit_30,Région_2,4,498.55,505
2023-01-03,Produit_31,Région_7,27,345.0,130
2023-01-03,Produit_33,Région_4,25,412.36,665
2023-01-03,Produit_5,Région_3,61,171.74,264
2023-01-03,Produit_38,Région_2,6,356.57,939
2023-01-03,Produit_11,Région_2,47,327.58,456
2023-01-03,Produit_21,Région_8,98,410.53,587
2023-01-03,Produit_28,Région_10,21,60.91,217
2023-01-03,Produit_33,Région_5,35,75.28,40
2023-01-03,Produit_47,Région_2,58,308.82,278
2023-01-04,Produit_48,Région_6,17,421.52,650
2023-01-04,Produit_30,Région_3,33,67.5,271
2023-01-04,Produit_34,Région_2,99,344.73,155
2023-01-04,Produit_47,Région_7,70,428.59,123
2023-01-04,Produit_1,Région_8,87,43.15,578
2023-01-04,Produit_4,Région_10,25,111.69,142
2023-01-04,Produit_21,Région_3,57,155.45,301
2023-01-04,Produit_14,Région_4,76,120.22,392
2023-01-04,Produit_35,Région_2,97,437.74,218
2023-01-04,Produit_23,Région_2,46,232.88,611
2023-01-04,Produit_8,Région_3,19,488.52,845
2023-01-04,Produit_20,Région_1,25,213.61,269
2023-01-04,Produit_26,Région_6,87,68.09,82
2023-01-04,Produit_46,Région_3,3,378.21,712
2023-01-04,Produit_28,Région_4,45,481.59,62
2023-01-04,Produit_9,Région_7,19,437.01,397
2023-01-04,Produit_38,Région_5,61,38.83,464
2023-01-04,Produit_30,Région_9,64,285.75,819
2023-01-04,Produit_25,Région_5,99,117.04,333
2023-01-04,Produit_30,Région_9,68,36.92,987
2023-01-04,Produit_8,Région_2,86,446.69,126
2023-01-04,Produit_16,Région_1,48,22.16,34
2023-01-04,Produit_11,Région_2,85,263.12,324
2023-01-04,Produit_48,Région_4,67,246.75,200
2023-01-04,Produit_9,Région_4,35,415.5,727
2023-01-04,Produit_32,Région_1,8,261.14,430
2023-01-04,Produit_40,Région_6,76,234.89,526
2023-01-04,Produit_41,Région_3,26,86.59,405
2023-01-04,Produit_40,Région_5,51,225.4,504
2023-01-04,Produit_29,Région_3,4,339.83,347
2023-01-04,Produit_28,Région_4,22,394.44,578
2023-01-04,Produit_22,Région_2,88,302.32,950
2023-01-04,Produit_41,Région_1,72,318.88,261
2023-01-04,Produit_22,Région_9,82,184.12,779
2023-01-04,Produit_6,Région_10,27,74.31,379
2023-01-04,Produit_42,Région_1,57,169.02,752
2023-01-04,Produit_35,Région_8,14,307.34,748
2023-01-04,Produit_20,Région_8,49,260.7,997
2023-01-04,Produit_49,Région_1,62,417.49,403
2023-01-04,Produit_33,Région_10,39,402.28,944
2023-01-04,Produit_42,Région_6,9,409.26,816
2023-01-04,Produit_41,Région_1,88,268.14,570
2023-01-04,Produit_39,Région_7,41,19.69,703
2023-01-04,Produit_11,Région_3,11,70.09,557
2023-01-04,Produit_45,Région_1,40,213.8,331
2023-01-04,Produit_8,Région_8,61,358.45,267
2023-01-04,Produit_48,Région_1,45,360.62,987
2023-01-04,Produit_5,Région_8,25,320.02,342
2023-01-04,Produit_30,Région_7,49,303.88,849
2023-01-04,Produit_18,Région_2,68,195.0,638
2023-01-04,Produit_36,Région_2,19,300.18,935
2023-01-04,Produit_20,Région_1,97,205.1,754
2023-01-04,Produit_15,Région_9,39,209.27,796
2023-01-04,Produit_41,Région_10,66,444.58,972
2023-01-04,Produit_10,Région_2,51,457.08,376
2023-01-04,Produit_39,Région_3,84,320.75,628
2023-01-04,Produit_2,Région_6,3,269.31,295
2023-01-04,Produit_2,Région_1,41,213.91,418
2023-01-04,Produit_43,Région_1,55,290.71,985
2023-01-04,Produit_37,Région_5,62,281.53,222
2023-01-04,Produit_25,Région_7,24,327.88,795
2023-01-04,Produit_21,Région_6,18,204.93,428
2023-01-04,Produit_9,Région_5,30,225.98,865
2023-01-04,Produit_32,Région_3,67,429.49,846
2023-01-04,Produit_41,Région_7,75,293.19,824
2023-01-04,Produit_36,Région_1,24,190.4,439
2023-01-04,Produit_28,Région_5,7,75.58,567
2023-01-04,Produit_1,Région_1,47,81.46,668
2023-01-04,Produit_10,Région_2,92,8.32,478
2023-01-04,Produit_27,Région_1,38,424.33,391
2023-01-04,Produit_34,Région_4,56,494.08,832
2023-01-04,Produit_31,Région_4,50,245.37,375
2023-01-04,Produit_24,Région_3,75,72.22,665
2023-01-04,Produit_27,Région_6,64,210.0,562
2023-01-04,Produit_50,Région_6,59,77.8,244
2023-01-04,Produit_30,Région_10,37,478.18,868
2023-01-04,Produit_35,Région_7,6,303.46,200
2023-01-04,Produit_49,Région_4,17,195.83,277
2023-01-04,Produit_4,Région_5,37,241.55,908
2023-01-04,Produit_34,Région_6,53,417.66,946
2023-01-04,Produit_3,Région_10,98,133.37,562
2023-01-04,Produit_49,Région_5,46,340.31,532
2023-01-04,Produit_44,Région_7,68,176.9,603
2023-01-04,Produit_24,Région_3,13,314.99,138
2023-01-04,Produit_36,Région_3,17,368.62,849
2023-01-04,Produit_40,Région_6,24,312.23,164
2023-01-04,Produit_39,Région_5,8,24.53,656
2023-01-04,Produit_37,Région_4,19,70.52,90
2023-01-04,Produit_34,Région_6,45,231.94,245
2023-01-04,Produit_21,Région_6,11,276.91,516
2023-01-04,Produit_17,Région_8,20,236.06,523
2023-01-04,Produit_6,Région_1,19,258.89,619
2023-01-04,Produit_44,Région_4,96,248.51,694
2023-01-04,Produit_36,Région_6,75,105.6,215
2023-01-04,Produit_23,Région_9,81,433.46,973
2023-01-04,Produit_27,Région_2,92,414.62,750
2023-01-04,Produit_4,Région_7,35,104.23,328
2023-01-04,Produit_8,Région_4,45,222.38,880
2023-01-04,Produit_33,Région_8,19,159.39,322
2023-01-04,Produit_5,Région_7,80,382.49,21
2023-01-04,Produit_29,Région_6,43,436.66,905
2023-01-04,Produit_42,Région_5,80,410.8,680
2023-01-04,Produit_24,Région_3,56,266.65,733
2023-01-04,Produit_47,Région_3,19,104.32,793
2023-01-04,Produit_49,Région_8,71,6.15,578
2023-01-04,Produit_1,Région_4,25,318.29,910
2023-01-04,Produit_37,Région_8,8,385.62,127
2023-01-04,Produit_9,Région_1,36,351.52,702
2023-01-04,Produit_40,Région_7,9,362.96,973
2023-01-04,Produit_4,Région_6,75,177.67,770
2023-01-04,Produit_14,Région_2,45,477.78,122
2023-01-04,Produit_38,Région_2,40,60.9,161
2023-01-04,Produit_42,Région_6,60,76.87,473
2023-01-04,Produit_13,Région_8,31,120.03,294
2023-01-04,Produit_3,Région_8,87,464.97,893
2023-01-04,Produit_27,Région_6,93,293.71,806
2023-01-04,Produit_1,Région_1,30,489.6,532
2023-01-04,Produit_19,Région_5,19,325.67,725
2023-01-04,Produit_31,Région_1,55,254.03,445
2023-01-04,Produit_10,Région_10,72,279.56,659
2023-01-04,Produit_32,Région_2,14,234.27,877
2023-01-04,Produit_24,Région_6,30,262.48,204
2023-01-04,Produit_23,Région_8,82,203.72,926
2023-01-04,Produit_14,Région_2,82,412.77,638
2023-01-04,Produit_11,Région_9,76,204.21,440
2023-01-04,Produit_31,Région_1,93,28.19,95
2023-01-04,Produit_22,Région_6,81,36.03,817
2023-01-04,Produit_8,Région_9,6,127.18,888
2023-01-04,Produit_29,Région_9,65,69.32,136
2023-01-04,Produit_27,Région_2,44,288.05,849
2023-01-04,Produit_15,Région_3,13,214.08,197
2023-01-04,Produit_48,Région_8,76,339.19,400
2023-01-04,Produit_23,Région_10,29,196.89,986
2023-01-04,Produit_25,Région_8,55,7.16,22
2023-01-04,Produit_21,Région_5,13,95.49,535
2023-01-04,Produit_44,Région_1,68,352.76,605
2023-01-04,Produit_9,Région_5,84,392.0,651
2023-01-04,Produit_37,Région_10,17,183.22,303
2023-01-04,Produit_39,Région_9,99,231.56,657
2023-01-04,Produit_14,Région_3,71,384.95,209
2023-01-04,Produit_37,Région_4,31,361.23,648
2023-01-04,Produit_9,Région_6,75,366.6,981
2023-01-04,Produit_33,Région_4,87,305.84,161
2023-01-04,Produit_9,Région_8,8,327.56,273
2023-01-04,Produit_3,Région_6,44,200.59,487
2023-01-04,Produit_1,Région_4,21,147.27,226
2023-01-04,Produit_13,Région_9,49,60.2,649
2023-01-04,Produit_44,Région_5,74,12.27,676
2023-01-04,Produit_38,Région_8,2,14.57,867
2023-01-04,Produit_14,Région_10,35,248.97,110
2023-01-04,Produit_38,Région_1,12,299.59,535
2023-01-04,Produit_29,Région_9,60,201.84,832
2023-01-04,Produit_20,Région_7,28,137.29,464
2023-01-04,Produit_40,Région_10,76,67.15,692
2023-01-04,Produit_42,Région_9,34,94.96,390
2023-01-04,Produit_32,Région_5,25,387.71,953
2023-01-04,Produit_7,Région_4,57,189.01,527
2023-01-04,Produit_16,Région_5,77,487.23,622
2023-01-04,Produit_9,Région_8,97,305.04,503
2023-01-04,Produit_8,Région_6,59,154.94,194
2023-01-04,Produit_29,Région_9,29,127.07,411
2023-01-04,Produit_13,Région_7,44,33.63,601
2023-01-04,Produit_40,Région_9,5,267.71,979
2023-01-04,Produit_50,Région_6,17,116.56,491
2023-01-04,Produit_7,Région_10,57,313.09,393
2023-01-04,Produit_45,Région_3,11,490.92,455
2023-01-04,Produit_40,Région_4,95,338.69,490
2023-01-04,Produit_1,Région_1,47,459.16,215
2023-01-04,Produit_47,Région_9,46,35.79,752
2023-01-04,Produit_50,Région_5,84,317.31,458
2023-01-04,Produit_33,Région_2,38,267.18,14
2023-01-04,Produit_32,Région_10,21,481.34,389
2023-01-04,Produit_38,Région_6,62,232.53,713
2023-01-04,Produit_46,Région_3,94,432.66,519
2023-01-04,Produit_44,Région_1,81,490.69,332
2023-01-04,Produit_50,Région_6,41,102.48,866
2023-01-04,Produit_48,Région_8,64,476.74,445
2023-01-04,Produit_12,Région_5,89,460.1,982
2023-01-04,Produit_38,Région_6,82,490.68,259
2023-01-04,Produit_44,Région_3,29,454.41,353
2023-01-04,Produit_17,Région_5,80,488.77,246
2023-01-04,Produit_8,Région_10,8,387.68,995
2023-01-04,Produit_47,Région_1,43,334.97,186
2023-01-04,Produit_20,Région_8,86,428.33,43
2023-01-04,Produit_9,Région_5,74,393.29,987
2023-01-04,Produit_28,Région_10,43,27.8,169
2023-01-04,Produit_40,Région_2,55,365.79,602
2023-01-04,Produit_22,Région_5,27,19.44,450
2023-01-04,Produit_44,Région_10,9,81.13,246
2023-01-04,Produit_27,Région_2,1,27.23,604
2023-01-04,Produit_7,Région_1,67,199.27,628
2023-01-04,Produit_30,Région_3,99,475.71,602
2023-01-04,Produit_26,Région_1,18,496.26,860
2023-01-04,Produit_20,Région_5,91,210.72,960
2023-01-04,Produit_50,Région_1,58,439.29,403
2023-01-04,Produit_23,Région_10,59,114.32,104
2023-01-04,Produit_5,Région_10,65,91.73,353
2023-01-04,Produit_45,Région_9,93,218.53,255
2023-01-04,Produit_11,Région_8,51,216.61,587
2023-01-04,Produit_26,Région_3,19,76.19,198
2023-01-05,Produit_47,Région_7,71,423.7,644
2023-01-05,Produit_21,Région_4,23,240.79,398
2023-01-05,Produit_50,Région_4,93,131.38,367
2023-01-05,Produit_19,Région_7,46,107.5,504
2023-01-05,Produit_27,Région_4,15,440.35,896
2023-01-05,Produit_3,Région_8,27,418.73,188
2023-01-05,Produit_36,Région_2,93,386.71,3
2023-01-05,Produit_3,Région_2,57,234.33,180
2023-01-05,Produit_23,Région_5,95,68.29,829
2023-01-05,Produit_41,Région_9,60,263.64,356
2023-01-05,Produit_10,Région_8,7,105.77,84
2023-01-05,Produit_20,Région_3,51,30.69,963
2023-01-05,Produit_28,Région_6,36,372.24,964
2023-01-05,Produit_13,Région_7,58,154.95,701
2023-01-05,Produit_37,Région_9,27,139.36,184
2023-01-05,Produit_48,Région_6,39,114.14,21
2023-01-05,Produit_21,Région_6,21,79.05,271
2023-01-05,Produit_31,Région_10,74,15.23,161
2023-01-05,Produit_9,Région_1,11,316.07,725
2023-01-05,Produit_17,Région_4,48,151.8,152
2023-01-05,Produit_21,Région_5,65,355.7,562
2023-01-05,Produit_36,Région_1,88,83.72,782
2023-01-05,Produit_32,Région_7,70,460.89,406
2023-01-05,Produit_39,Région_9,81,20.27,680
2023-01-05,Produit_29,Région_9,13,110.63,339
2023-01-05,Produit_3,Région_1,63,383.54,879
2023-01-05,Produit_47,Région_7,64,250.65,962
2023-01-05,Produit_26,Région_4,32,196.68,451
2023-01-05,Produit_18,Région_1,83,392.17,418
2023-01-05,Produit_40,Région_10,33,485.28,700
2023-01-05,Produit_4,Région_8,59,253.04,901
2023-01-05,Produit_33,Région_1,40,30.58,192
2023-01-05,Produit_5,Région_6,13,480.95,957
2023-01-05,Produit_35,Région_3,76,117.23,554
2023-01-05,Produit_10,Région_9,20,340.19,427
2023-01-05,Produit_23,Région_2,22,337.99,996
2023-01-05,Produit_8,Région_7,78,314.31,450
2023-01-05,Produit_50,Région_7,83,315.86,499
2023-01-05,Produit_16,Région_8,97,276.69,125
2023-01-05,Produit_11,Région_5,27,208.77,901
2023-01-05,Produit_33,Région_5,57,439.6,68
2023-01-05,Produit_33,Région_2,19,340.38,890
2023-01-05,Produit_2,Région_7,68,491.11,83
2023-01-05,Produit_7,Région_7,14,391.59,127
2023-01-05,Produit_29,Région_8,20,142.54,337
2023-01-05,Produit_10,Région_9,57,10.68,573
2023-01-05,Produit_29,Région_10,17,56.05,569
2023-01-05,Produit_5,Région_9,69,98.96,467
2023-01-05,Produit_41,Région_1,91,262.25,582
2023-01-05,Produit_3,Région_10,98,244.1,207
2023-01-05,Produit_2,Région_8,74,346.44,153
2023-01-05,Produit_43,Région_7,39,90.19,494
2023-01-05,Produit_38,Région_4,91,218.04,147
2023-01-05,Produit_44,Région_3,84,50.59,833
2023-01-05,Produit_30,Région_5,34,353.38,133
2023-01-05,Produit_15,Région_10,73,354.78,559
2023-01-05,Produit_6,Région_9,59,139.19,507
2023-01-05,Produit_2,Région_4,65,62.95,984
2023-01-05,Produit_10,Région_5,79,110.48,946
2023-01-05,Produit_48,Région_5,22,314.48,413
2023-01-05,Produit_25,Région_1,45,293.55,816
2023-01-05,Produit_9,Région_4,83,479.0,419
2023-01-05,Produit_9,Région_10,32,337.87,175
2023-01-05,Produit_38,Région_1,74,9.12,53
2023-01-05,Produit_50,Région_3,85,457.7,923
2023-01-05,Produit_47,Région_4,93,258.8,922
2023-01-05,Produit_26,Région_3,92,308.58,376
2023-01-05,Produit_41,Région_10,50,358.46,679
2023-01-05,Produit_39,Région_1,23,29.76,435
2023-01-05,Produit_47,Région_1,69,43.19,801
2023-01-05,Produit_40,Région_2,67,111.6,160
2023-01-05,Produit_11,Région_2,94,475.99,649
2023-01-05,Produit_18,Région_6,19,249.28,318
2023-01-05,Produit_13,Région_8,46,201.74,869
2023-01-05,Produit_1,Région_7,91,263.12,690
2023-01-05,Produit_46,Région_10,81,460.78,389
2023-01-05,Produit_43,Région_9,39,138.08,795
2023-01-05,Produit_33,Région_6,37,334.9,567
2023-01-05,Produit_21,Région_2,61,437.49,122
2023-01-05,Produit_38,Région_10,40,224.06,251
2023-01-05,Produit_43,Région_5,79,36.68,865
2023-01-05,Produit_22,Région_10,57,104.54,213
2023-01-05,Produit_7,Région_6,88,463.92,206
2023-01-05,Produit_1,Région_7,3,207.79,753
2023-01-05,Produit_1,Région_6,38,60.38,924
2023-01-05,Produit_5,Région_1,74,471.55,241
2023-01-05,Produit_7,Région_3,47,344.14,802
2023-01-05,Produit_4,Région_5,1,158.35,443
2023-01-05,Produit_27,Région_8,23,131.17,60
2023-01-05,Produit_24,Région_9,55,111.95,566
2023-01-05,Produit_32,Région_5,36,317.95,176
2023-01-05,Produit_42,Région_10,39,119.73,880
2023-01-05,Produit_21,Région_9,6,278.92,546
2023-01-05,Produit_39,Région_6,41,430.11,425
2023-01-05,Produit_23,Région_1,76,430.09,962
2023-01-05,Produit_30,Région_9,86,151.49,238
2023-01-05,Produit_37,Région_7,13,362.35,371
2023-01-05,Produit_47,Région_7,45,86.82,615
2023-01-05,Produit_21,Région_2,6,395.77,605
2023-01-05,Produit_22,Région_6,33,175.89,637
2023-01-05,Produit_43,Région_10,78,65.14,114
2023-01-05,Produit_36,Région_2,73,109.89,10
2023-01-05,Produit_14,Région_7,47,198.56,146
2023-01-05,Produit_15,Région_8,72,493.19,136
2023-01-05,Produit_47,Région_1,62,436.38,194
2023-01-05,Produit_10,Région_8,47,378.03,924
2023-01-05,Produit_50,Région_2,13,435.91,929
2023-01-05,Produit_29,Région_1,64,466.9,294
2023-01-05,Produit_24,Région_10,17,107.09,324
2023-01-05,Produit_26,Région_1,67,106.14,816
2023-01-05,Produit_39,Région_5,65,13.97,528
2023-01-05,Produit_43,Région_9,3,282.54,628
2023-01-05,Produit_43,Région_10,16,9.94,667
2023-01-05,Produit_9,Région_8,56,418.88,504
2023-01-05,Produit_22,Région_9,51,146.33,198
2023-01-05,Produit_14,Région_3,19,428.21,428
2023-01-05,Produit_15,Région_3,11,42.47,541
2023-01-05,Produit_40,Région_2,51,144.04,193
2023-01-05,Produit_32,Région_8,22,242.23,750
2023-01-05,Produit_40,Région_4,79,37.95,824
2023-01-05,Produit_49,Région_2,66,259.12,334
2023-01-05,Produit_20,Région_10,93,225.96,2
2023-01-05,Produit_14,Région_8,59,354.78,643
2023-01-05,Produit_11,Région_10,95,355.84,858
2023-01-05,Produit_30,Région_2,62,421.95,904
2023-01-05,Produit_28,Région_2,61,56.32,47
2023-01-05,Produit_25,Région_4,8,215.91,313
2023-01-05,Produit_37,Région_7,96,261.41,720
2023-01-05,Produit_35,Région_5,83,312.13,540
2023-01-05,Produit_7,Région_9,92,198.42,441
2023-01-05,Produit_17,Région_7,95,300.59,575
2023-01-05,Produit_26,Région_4,86,380.34,843
2023-01-05,Produit_42,Région_6,16,105.12,58
2023-01-05,Produit_40,Région_2,94,434.98,649
2023-01-05,Produit_44,Région_1,90,349.6,395
2023-01-05,Produit_26,Région_7,18,479.46,368
2023-01-05,Produit_38,Région_9,67,469.84,221
2023-01-05,Produit_1,Région_5,13,329.08,902
2023-01-05,Produit_22,Région_10,53,408.4,387
2023-01-05,Produit_32,Région_7,70,394.42,868
2023-01-05,Produit_20,Région_1,28,112.53,676
2023-01-05,Produit_22,Région_6,21,444.79,590
2023-01-05,Produit_5,Région_8,46,335.09,901
2023-01-05,Produit_25,Région_8,59,259.53,766
2023-01-05,Produit_29,Région_7,77,413.58,257
2023-01-05,Produit_8,Région_1,54,354.88,549
2023-01-05,Produit_48,Région_4,12,166.69,798
2023-01-05,Produit_27,Région_10,67,498.83,674
2023-01-05,Produit_31,Région_1,35,16.1,698
2023-01-05,Produit_21,Région_3,54,285.26,507
2023-01-05,Produit_48,Région_5,35,12.79,414
2023-01-05,Produit_14,Région_8,49,382.34,927
2023-01-05,Produit_15,Région_10,99,469.51,708
2023-01-05,Produit_21,Région_10,83,292.57,572
2023-01-05,Produit_29,Région_3,43,339.68,572
2023-01-05,Produit_43,Région_9,20,286.89,854
2023-01-05,Produit_24,Région_2,55,311.17,190
2023-01-05,Produit_5,Région_3,21,490.65,899
2023-01-05,Produit_49,Région_10,84,470.27,13
2023-01-05,Produit_11,Région_2,27,340.38,721
2023-01-05,Produit_23,Région_5,44,252.68,424
2023-01-05,Produit_25,Région_9,54,141.27,850
2023-01-05,Produit_1,Région_7,4,209.84,615
2023-01-05,Produit_12,Région_6,86,291.96,720
2023-01-05,Produit_29,Région_2,20,344.27,928
2023-01-05,Produit_43,Région_8,20,480.66,642
2023-01-05,Produit_28,Région_8,90,203.93,972
2023-01-05,Produit_2,Région_5,49,142.12,803
2023-01-05,Produit_26,Région_8,40,299.07,659
2023-01-05,Produit_8,Région_8,90,46.86,639
2023-01-05,Produit_20,Région_4,55,442.04,829
2023-01-05,Produit_43,Région_7,80,432.18,238
2023-01-05,Produit_48,Région_5,87,146.83,510
2023-01-05,Produit_9,Région_3,51,19.86,233
2023-01-05,Produit_17,Région_7,57,235.18,606
2023-01-05,Produit_30,Région_4,53,487.79,944
2023-01-05,Produit_17,Région_10,94,156.5,493
2023-01-05,Produit_11,Région_2,50,211.03,569
2023-01-05,Produit_34,Région_4,50,137.94,905
2023-01-05,Produit_32,Région_4,15,77.9,898
2023-01-05,Produit_37,Région_9,40,61.64,235
2023-01-05,Produit_23,Région_8,11,166.5,903
2023-01-05,Produit_29,Région_8,60,414.18,539
2023-01-05,Produit_49,Région_4,13,35.97,100
2023-01-05,Produit_26,Région_6,4,77.73,959
2023-01-05,Produit_38,Région_8,87,53.8,30
2023-01-05,Produit_11,Région_5,64,292.45,423
2023-01-05,Produit_46,Région_8,99,6.55,827
2023-01-05,Produit_23,Région_1,65,232.49,990
2023-01-05,Produit_42,Région_9,55,33.2,183
